z Webb.NIRCam.F200W Webb.NIRCam.F277W Webb.NIRCam.F356W Webb.NIRCam.F444W
7.499999999999991 6.092437031471329e-06 4.305637935373063e-06 4.780034218908572e-06 3.868583286333373e-06
7.599999999999991 6.051554009137061e-06 4.263769406332436e-06 4.679083522927097e-06 3.817079342199064e-06
7.69999999999999 6.008774095778906e-06 4.23329167602878e-06 4.577457836485469e-06 3.768020423247278e-06
7.79999999999999 5.965850158254207e-06 4.2071154181776175e-06 4.47543540423461e-06 3.720079982364461e-06
7.89999999999999 5.923337601695137e-06 4.182087790192302e-06 4.372678397614701e-06 3.672576883322213e-06
7.999999999999989 5.882905575642995e-06 4.157940532102237e-06 4.273225416336353e-06 3.62544769286691e-06
8.099999999999989 5.842635977391521e-06 4.134920842425903e-06 4.178879119346361e-06 3.580948680242178e-06
8.199999999999989 5.801728719318357e-06 4.11196081505312e-06 4.087221657827152e-06 3.53955234625583e-06
8.299999999999988 5.761761077688958e-06 4.0899449069169204e-06 3.997889067567492e-06 3.5001122025842107e-06
8.399999999999988 5.722348433681059e-06 4.0681962513366434e-06 3.9073966880506686e-06 3.461526585194699e-06
8.499999999999988 5.684962861559797e-06 4.0470063718567e-06 3.817006710817087e-06 3.422933004705865e-06
8.599999999999987 5.647633606161266e-06 4.026509883812918e-06 3.728437684633457e-06 3.3865001172140478e-06
8.699999999999987 5.60985479102308e-06 4.006456026840597e-06 3.643263684207885e-06 3.350525060567991e-06
8.799999999999986 5.574176614485803e-06 3.9859747153025e-06 3.5607098039770997e-06 3.3119074464619867e-06
8.899999999999986 5.538511572391422e-06 3.966010621702883e-06 3.478857925614169e-06 3.2740941247387775e-06
8.999999999999986 5.502658193831283e-06 3.946249695743973e-06 3.4019102444709095e-06 3.2382033925323007e-06
9.099999999999985 5.468414491356942e-06 3.927163608823421e-06 3.3304272705955844e-06 3.203538154643612e-06
9.199999999999985 5.432653660102839e-06 3.909087509630117e-06 3.2595777707153487e-06 3.1692349411507385e-06
9.299999999999985 5.397494478753641e-06 3.8914297292546514e-06 3.1897711281834303e-06 3.135139801774621e-06
9.399999999999984 5.364498002654901e-06 3.874347140099966e-06 3.1219153604705754e-06 3.0973871567381293e-06
9.499999999999984 5.331463543206252e-06 3.858038301150668e-06 3.05665192999356e-06 3.0513009498979115e-06
9.599999999999984 5.2989678044926235e-06 3.842054207006148e-06 2.9969266864638455e-06 2.9995503193904127e-06
9.699999999999983 5.271408897545118e-06 3.826550237636035e-06 2.9483113039511462e-06 2.945478224738792e-06
9.799999999999983 5.2429448305068124e-06 3.811404313428132e-06 2.9156796723769663e-06 2.8909785896158146e-06
9.899999999999983 5.212159583443636e-06 3.7964386203098985e-06 2.892844623039151e-06 2.837900257976628e-06
9.999999999999982 5.184102226411269e-06 3.7822809117346597e-06 2.876462093251883e-06 2.7866081805403653e-06
10.099999999999982 5.156965966349286e-06 3.7683321557198427e-06 2.8636592076721407e-06 2.7364127413207114e-06
10.199999999999982 5.129241461477678e-06 3.7546651134036296e-06 2.852087572038573e-06 2.6873359815794888e-06
10.299999999999981 5.096452108344183e-06 3.741089976687784e-06 2.840955046480006e-06 2.639631207700135e-06
10.39999999999998 5.053182780467302e-06 3.7274424496274983e-06 2.8302603971447974e-06 2.593659746684608e-06
10.49999999999998 5.016176167256081e-06 3.713845219354598e-06 2.82009576490212e-06 2.5493277280652928e-06
10.59999999999998 4.988885749458793e-06 3.700754115341884e-06 2.8102119290518238e-06 2.506331447142565e-06
10.69999999999998 4.964672383741429e-06 3.6875361862253184e-06 2.8006511665633915e-06 2.4643676925208852e-06
10.79999999999998 4.942112901031568e-06 3.673344776707964e-06 2.7914715224476913e-06 2.4232730411644964e-06
10.899999999999979 4.919129804113523e-06 3.658855987126423e-06 2.7824024310893775e-06 2.3830513784655565e-06
10.999999999999979 4.894894340208958e-06 3.64443194800764e-06 2.773208110952886e-06 2.3438675897310248e-06
11.099999999999978 4.870761793343498e-06 3.6292338618434244e-06 2.7641479649116123e-06 2.3062784111413228e-06
11.199999999999978 4.845762647492008e-06 3.614926258181661e-06 2.7551387592492274e-06 2.2702785718120932e-06
11.299999999999978 4.820431456776809e-06 3.600743628555373e-06 2.746172248954138e-06 2.2353020538957697e-06
11.399999999999977 4.793668832613388e-06 3.586597208827951e-06 2.7372605851501075e-06 2.201424056166256e-06
11.499999999999977 4.764451500566446e-06 3.572294100107316e-06 2.7282635484484325e-06 2.1688230873478734e-06
11.599999999999977 4.736271403587166e-06 3.5577190417235667e-06 2.719606151059421e-06 2.138182213388681e-06
11.699999999999976 4.709438128682599e-06 3.5429736105762306e-06 2.7110075057854964e-06 2.108960257257591e-06
11.799999999999976 4.684999278697844e-06 3.528198296015032e-06 2.7027852203933303e-06 2.0807363261104697e-06
11.899999999999975 4.659976809053799e-06 3.5144071419375813e-06 2.6944607056466502e-06 2.0531691552442544e-06
