log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 1.382530612619606e+22 1.027777654444881e+22 1.0077303955679135e+22 5.531260920120161e+21 1.1619814526911255e+22 8.076810139401205e+21 1.1159825236003343e+22 1.4554866628458988e+22 544.1930374868884
6.1 1.4018023857696472e+22 1.0443949016772071e+22 1.0255314062240404e+22 5.620879581731821e+21 1.183002424262758e+22 8.216753572726035e+21 1.1357620335053382e+22 1.4847288272967124e+22 545.4826419630928
6.199999999999999 1.4459487600913022e+22 1.0817071571589482e+22 1.0635485336967265e+22 5.822446978906543e+21 1.226526944272351e+22 8.5170089208519e+21 1.1774325180909952e+22 1.541877255438349e+22 545.8141568612758
6.299999999999999 1.5130013644535842e+22 1.1367131626493062e+22 1.1114273390980736e+22 6.217283672822444e+21 1.2808351431520787e+22 8.981099095224545e+21 1.229227931889911e+22 1.5990064806092119e+22 522.9938555031863
6.399999999999999 1.57807448951831e+22 1.1892703484056663e+22 1.15051620854733e+22 6.706921134101799e+21 1.326216039526404e+22 9.468777026181663e+21 1.2710784248677879e+22 1.6430657300396857e+22 480.19596573942215
6.499999999999998 1.5808497010199052e+22 1.1928118477986508e+22 1.1426573329879676e+22 6.912231795052968e+21 1.3182077247033851e+22 9.562677603519716e+21 1.2615889524216945e+22 1.6170303767440863e+22 445.0216915988722
6.599999999999998 1.5088615987534648e+22 1.1413714795945183e+22 1.0872763488689503e+22 6.996402999487957e+21 1.2715010987856677e+22 9.419407185910432e+21 1.2062415433604121e+22 1.5237462542293544e+22 405.35375141825614
6.6999999999999975 1.3901540565245281e+22 1.0538149165491124e+22 1.001075829321084e+22 7.00952433653729e+21 1.2010307115443458e+22 9.139083011374046e+21 1.121727293728638e+22 1.4025240187810232e+22 359.7794754768273
6.799999999999997 1.2463191379034826e+22 9.435865246729324e+21 8.925092393194608e+21 6.682974889268007e+21 1.0921013731246377e+22 8.501435271399642e+21 1.0079948548407457e+22 1.2557842757221683e+22 323.8976063068949
6.899999999999997 1.0965629165955742e+22 8.278380736807944e+21 7.779075908269183e+21 6.08789085298606e+21 9.619393301420561e+21 7.611282976524637e+21 8.821600258973622e+21 1.0943082707757019e+22 298.3825165337663
6.9999999999999964 9.52750181395391e+21 7.174187877067137e+21 6.693828681626328e+21 5.421150076170805e+21 8.339695784480364e+21 6.682476825204348e+21 7.611923793145327e+21 9.366541689802307e+21 278.42688054687557
7.099999999999996 8.194078495060018e+21 6.16563017803281e+21 5.719526529925238e+21 4.785130552755382e+21 7.181409747678491e+21 5.82100934247598e+21 6.521890887842609e+21 7.952580029746522e+21 260.52488910209587
7.199999999999996 6.99434830999207e+21 5.266350050979918e+21 4.861682639867784e+21 4.1891410849598685e+21 6.147790069285776e+21 5.03492453190655e+21 5.556429479649354e+21 6.706834509341626e+21 244.77711359368837
7.299999999999995 5.938491464404301e+21 4.475603287189047e+21 4.114285637935821e+21 3.633752943963451e+21 5.230558429617928e+21 4.322528760311242e+21 4.709078751201101e+21 5.62967922094881e+21 231.71902255506313
7.399999999999995 5.033792014918374e+21 3.7965782806874953e+21 3.4776865472690284e+21 3.1377953466827774e+21 4.438707256563892e+21 3.6992164263108563e+21 3.9832996075917856e+21 4.728218073613336e+21 220.87754185144607
7.499999999999995 4.274176107559627e+21 3.2272948888945626e+21 2.9493817715997367e+21 2.7246328270131933e+21 3.78464225092415e+21 3.1834316477202165e+21 3.3822672738736024e+21 3.999567985870846e+21 210.38528748884704
7.599999999999994 3.6424167602359144e+21 2.7564406658369874e+21 2.5176912033864326e+21 2.389646257584885e+21 3.2562451392728526e+21 2.766611931648359e+21 2.893986453962271e+21 3.417871453832168e+21 199.8200078830823
7.699999999999994 3.119656350341571e+21 2.367155754671405e+21 2.163297221353821e+21 2.1097955419135937e+21 2.822225764448917e+21 2.4218357572699223e+21 2.493626957229669e+21 2.9467924376374015e+21 190.13857389330119
7.799999999999994 2.6914355510863835e+21 2.048055789622708e+21 1.8742630526053526e+21 1.8779377337848958e+21 2.4677539781776905e+21 2.1386469059300182e+21 2.1673439713122742e+21 2.567755411466254e+21 181.34914199840472
7.899999999999993 2.3450534178833073e+21 1.7896887477007116e+21 1.6409710411263477e+21 1.6873307354822408e+21 2.1799764294139243e+21 1.9076569267534517e+21 1.9036096229405067e+21 2.26627763416438e+21 173.4446184978838
7.999999999999993 2.0675971491335098e+21 1.5826235653131485e+21 1.454835798717913e+21 1.5329138655896464e+21 1.9487406714882912e+21 1.721709371156984e+21 1.6927682036644368e+21 2.0307453132362298e+21 166.35043509458418
8.099999999999993 1.848481021446677e+21 1.418950845331803e+21 1.3083722430420426e+21 1.4086752628967093e+21 1.7652506828687283e+21 1.5733142334984243e+21 1.5264539165774638e+21 1.8465817512119184e+21 160.3389648689673
8.199999999999992 1.679772379445229e+21 1.292600356838862e+21 1.1954390193679177e+21 1.30869082126609e+21 1.6214128451947743e+21 1.455390235265398e+21 1.3974402967697437e+21 1.7040075293583674e+21 155.6554362145779
8.299999999999992 1.5546098430893742e+21 1.1986086350202963e+21 1.111516723140102e+21 1.231892178450021e+21 1.5133054826102367e+21 1.365729006746303e+21 1.3011830232643142e+21 1.5984883603687623e+21 152.12115694396363
8.399999999999991 1.466633241026093e+21 1.1323244753136364e+21 1.0521851464621156e+21 1.175593971492041e+21 1.4360709732397524e+21 1.3006887904402575e+21 1.2328746021484102e+21 1.5223998479602166e+21 149.83996169234308
8.499999999999991 1.4095050202883904e+21 1.0891170026664532e+21 1.0133255501265157e+21 1.1374891094538336e+21 1.3850332598327813e+21 1.2570744785483777e+21 1.1879941315341048e+21 1.4713854331380944e+21 148.5719016940141
8.59999999999999 1.376430932275961e+21 1.0640103412047931e+21 9.906490550974508e+20 1.1147127360116885e+21 1.3550593452050589e+21 1.231181370010831e+21 1.1617468753453904e+21 1.441108441460876e+21 147.95034654962143
8.69999999999999 1.3601170726395838e+21 1.0515897163120855e+21 9.793877570037135e+20 1.1031828239874878e+21 1.3400861026801177e+21 1.218139473884417e+21 1.1486838388959617e+21 1.4258594298851644e+21 147.6914985929724
8.79999999999999 1.3536138721591299e+21 1.046626408283328e+21 9.748738007732317e+20 1.0984987904709328e+21 1.334058648757705e+21 1.2128598396790608e+21 1.1434395991581798e+21 1.4197045262405568e+21 147.60263058434145
8.89999999999999 1.3516516546581897e+21 1.0451258392199193e+21 9.735047257255927e+20 1.0970616377973026e+21 1.3322228696343734e+21 1.2112445330522306e+21 1.141846481928126e+21 1.4178237582750657e+21 147.57988913059197
8.99999999999999 1.3512360756912741e+21 1.0448075518486997e+21 9.732139248383292e+20 1.096754556190678e+21 1.3318318617484405e+21 1.2108999354297987e+21 1.1415077640572701e+21 1.417424827215554e+21 147.57538822986308
9.099999999999989 1.351179600797027e+21 1.0447642428687834e+21 9.731743256250202e+20 1.0967125891327661e+21 1.331778495664654e+21 1.2108528964450087e+21 1.1414616065056472e+21 1.417370967060126e+21 147.57477176356872
9.199999999999989 1.3511751839330997e+21 1.0447608508338403e+21 9.731712228338349e+20 1.0967092838987022e+21 1.331774302355441e+21 1.2108491977856823e+21 1.1414579863708265e+21 1.4173667821287488e+21 147.5747221547816
9.299999999999988 1.3511750102301218e+21 1.0447607172209595e+21 9.731710998451689e+20 1.0967091502034314e+21 1.331774135438104e+21 1.2108490488823881e+21 1.141457842614171e+21 1.4173666105326227e+21 147.57472096454148
9.399999999999988 1.3511750073281515e+21 1.044760714985711e+21 9.7317109778235e+20 1.0967091479356808e+21 1.3317741326306102e+21 1.2108490463637555e+21 1.1414578402001989e+21 1.4173666076176356e+21 147.57472094976904
9.499999999999988 1.351175007311517e+21 1.0447607149728837e+21 9.731710977704923e+20 1.0967091479225513e+21 1.3317741326144415e+21 1.2108490463491997e+21 1.1414578401863116e+21 1.4173666076007766e+21 147.57472094970078
9.599999999999987 1.351175007311492e+21 1.0447607149728644e+21 9.731710977704745e+20 1.0967091479225314e+21 1.3317741326144174e+21 1.2108490463491777e+21 1.1414578401862907e+21 1.417366607600751e+21 147.5747209497007
9.699999999999987 1.351175007311492e+21 1.0447607149728644e+21 9.731710977704745e+20 1.0967091479225314e+21 1.3317741326144174e+21 1.2108490463491777e+21 1.1414578401862907e+21 1.417366607600751e+21 147.5747209497007
9.799999999999986 1.351175007311492e+21 1.0447607149728644e+21 9.731710977704745e+20 1.0967091479225314e+21 1.3317741326144174e+21 1.2108490463491777e+21 1.1414578401862907e+21 1.417366607600751e+21 147.5747209497007
9.899999999999986 1.351175007311492e+21 1.0447607149728644e+21 9.731710977704745e+20 1.0967091479225314e+21 1.3317741326144174e+21 1.2108490463491777e+21 1.1414578401862907e+21 1.417366607600751e+21 147.5747209497007
9.999999999999986 1.351175007311492e+21 1.0447607149728644e+21 9.731710977704745e+20 1.0967091479225314e+21 1.3317741326144174e+21 1.2108490463491777e+21 1.1414578401862907e+21 1.417366607600751e+21 147.5747209497007
