log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 9.348735981154105e+21 7.527516412197224e+21 7.318323642094731e+21 4.3063477535874367e+21 7.999424659691043e+21 5.68416954741834e+21 8.567797486405506e+21 1.1857724751805518e+22 399.7965721231991
6.1 1.1298611650732875e+22 9.361263877210785e+21 8.517064723550437e+21 5.479737216277446e+21 8.762439877895002e+21 6.785794124704136e+21 9.624332378275116e+21 1.0627552638690965e+22 296.25423891815524
6.199999999999999 1.2343922645588651e+22 1.0491589001173734e+22 9.192689788979284e+21 6.286963979474946e+21 9.276646653898468e+21 7.497017674220521e+21 1.0220520411498623e+22 9.916724896526324e+21 235.82782662636365
6.299999999999999 1.3044410415832703e+22 1.1550742687137176e+22 9.730361618559637e+21 7.180177385142876e+21 9.762608273894893e+21 8.217445512567305e+21 1.0684387256876682e+22 9.119260812175658e+21 172.54046919710626
6.399999999999999 1.1655618748415658e+22 1.0692838728013273e+22 9.069253323640407e+21 7.153343859564592e+21 9.533994940911984e+21 8.032043756495826e+21 9.888520661007528e+21 9.323032867332363e+21 144.70248820219814
6.499999999999998 9.002558421368841e+21 8.382207973706974e+21 7.257535504927559e+21 6.250900883005822e+21 8.077830817354858e+21 6.903731987880795e+21 8.066101045156987e+21 8.080934778510562e+21 122.22197357224898
6.599999999999998 6.659476196055023e+21 5.998548711884486e+21 5.059527203024852e+21 4.3073376875090286e+21 5.475813609844013e+21 4.744228085787356e+21 5.587953345984832e+21 5.2341964402174e+21 116.8290175329633
6.6999999999999975 4.963233116294025e+21 4.413700230494122e+21 3.6006598002815234e+21 3.257653858824989e+21 3.917572314152424e+21 3.5149260826186335e+21 3.9727048447792644e+21 3.533876347297177e+21 85.87823036167397
6.799999999999997 3.568031967548631e+21 3.171372545333985e+21 2.5338974542779667e+21 2.412446867764597e+21 2.82064956504261e+21 2.5605571977216367e+21 2.796718436419632e+21 2.5692241469616187e+21 63.68103758827023
6.899999999999997 2.556078272877124e+21 2.3334562432518775e+21 1.8344694393547255e+21 1.8512777290020201e+21 2.1078281581919792e+21 1.9327179959481092e+21 2.0392955757108564e+21 2.046179362896233e+21 42.75193187264088
6.9999999999999964 1.7626237096232126e+21 1.647768043097091e+21 1.3132753272115568e+21 1.3935019466007776e+21 1.539476553243895e+21 1.4374535186921402e+21 1.4662555241557726e+21 1.5617607321173602e+21 32.99701286739951
7.099999999999996 1.2380121640040467e+21 1.195679455278718e+21 9.760646932693552e+20 1.0977990045432062e+21 1.1573801660985604e+21 1.1170846528183646e+21 1.083811258897698e+21 1.2021283766133706e+21 24.0155453658879
7.199999999999996 8.940089702115642e+20 9.003721832346693e+20 7.736307523111454e+20 9.736307905588462e+20 9.749285321447021e+20 9.76976427494805e+20 8.714230763445535e+20 9.648116499504152e+20 15.399111822888626
7.299999999999995 6.543861898450061e+20 6.852252556492931e+20 6.337233041728159e+20 9.299816436143836e+20 8.936814621236736e+20 9.251859347320905e+20 7.474297426979818e+20 8.73785523883835e+20 9.759770694543482
7.399999999999995 5.065684838930304e+20 5.366052900899381e+20 5.097373442488726e+20 7.958894359885669e+20 7.424010256998599e+20 7.868530797460437e+20 6.083634115010645e+20 7.208174470868635e+20 7.543846846507644
7.499999999999995 3.952260702345743e+20 4.2848340491620444e+20 4.274198319094808e+20 7.285190689108361e+20 6.619832203737394e+20 7.164279393085561e+20 5.2391514867439645e+20 6.463938072810838e+20 5.538771165088436
7.599999999999994 3.083169078207676e+20 3.417941327615782e+20 3.5715542813403336e+20 6.510306724841461e+20 5.7140062413258385e+20 6.368162538199427e+20 4.4429123481896275e+20 5.920499862932767e+20 4.589662930369487
7.699999999999994 2.3930447726880096e+20 2.734601270982686e+20 3.0178086000443025e+20 5.8101813163896635e+20 4.956166947979372e+20 5.65557805198647e+20 3.796969491395949e+20 5.249153542765218e+20 3.949119703171221
7.799999999999994 1.7963007802279382e+20 2.1169394622523412e+20 2.471142159936561e+20 4.971534364882113e+20 4.0929994198296796e+20 4.8167324981038724e+20 3.115755007215447e+20 4.7719764948115764e+20 2.682763942462722
7.899999999999993 1.4024445531493741e+20 1.711329963221323e+20 2.1037062345602636e+20 4.331257016699823e+20 3.5082197451690364e+20 4.1847590391895045e+20 2.65604257234135e+20 4.1397971661000475e+20 1.9889206530749304
7.999999999999993 1.0881102912340745e+20 1.3808072996356162e+20 1.7693447445805007e+20 3.729481047287356e+20 2.9676413649145535e+20 3.598262106976543e+20 2.240373275390792e+20 3.752009005491173e+20 1.8125633581516711
8.099999999999993 7.782740392710203e+19 1.0392797236841131e+20 1.4123850611901157e+20 3.192033972796688e+20 2.4681376370190103e+20 3.069154329111443e+20 1.8280011785121055e+20 3.37894906852244e+20 1.5758999548387693
