log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 1.8579143203225073e+21 2.569987660031902e+21 3.016093900986777e+21 2.1402721128139315e+21 3.590193758033221e+21 2.7838872730206056e+21 3.3688308780467754e+21 4.793900794377896e+21 384.5328298242009
6.1 1.8822930476253672e+21 2.608846646696205e+21 3.06620027990058e+21 2.172408706692505e+21 3.6512952202135973e+21 2.828857135049479e+21 3.4251905351896657e+21 4.886489521681175e+21 385.97427511766864
6.199999999999999 1.9412151529991638e+21 2.701844604897095e+21 3.1795587843389123e+21 2.2500242300924228e+21 3.785110639896534e+21 2.9316622576985514e+21 3.5506751829479763e+21 5.073945123007199e+21 386.3378095870559
6.299999999999999 2.0430143291474602e+21 2.8665815022056946e+21 3.3595084427230954e+21 2.4406760228105953e+21 4.0044832820906285e+21 3.1391523398842356e+21 3.750297288651961e+21 5.333404653039213e+21 363.35502740779697
6.399999999999999 2.1495576009626658e+21 3.0455519268054463e+21 3.542995169495585e+21 2.7009838425545003e+21 4.238249708957347e+21 3.3968384892217826e+21 3.9552089094895305e+21 5.634743654718271e+21 322.95788090330035
6.499999999999998 2.169272624849876e+21 3.094907636622705e+21 3.5772591817793025e+21 2.842379339048729e+21 4.2962326550040774e+21 3.5078753232592123e+21 3.995184889373865e+21 5.678614341405361e+21 291.5799993589176
6.599999999999998 2.084651524201372e+21 2.9979965039717054e+21 3.4638247058984586e+21 2.9541374580430613e+21 4.2586340551326785e+21 3.558693916508391e+21 3.9025729754903e+21 5.492872425682282e+21 257.73487808343873
6.6999999999999975 1.931966988486715e+21 2.799240238285496e+21 3.246026760801779e+21 3.0456320047317244e+21 4.1525266016227426e+21 3.5709541252052817e+21 3.7166280742823207e+21 5.227025572425952e+21 221.1218178077674
6.799999999999997 1.7393355017919094e+21 2.5280546343454213e+21 2.9340339389388114e+21 2.960482014344663e+21 3.8650321875283817e+21 3.4030346178365615e+21 3.4008396498539984e+21 4.820092807741024e+21 193.79833115915878
6.899999999999997 1.534069003386036e+21 2.2323068437401098e+21 2.5843880128157487e+21 2.726909112454103e+21 3.4564242907978515e+21 3.0927100477120384e+21 3.0142076455330765e+21 4.289342087077259e+21 175.05486301987264
6.9999999999999964 1.3334614744484508e+21 1.9430038704572622e+21 2.2420731174339892e+21 2.444598587400535e+21 3.029901129024794e+21 2.7431012590259284e+21 2.6256989398747065e+21 3.7234760854323504e+21 160.6966742886971
7.099999999999996 1.1443517846307263e+21 1.672955169483462e+21 1.9272334184298976e+21 2.1668698366585405e+21 2.631796931588193e+21 2.407659626597645e+21 2.2661436241688079e+21 3.1940791401577526e+21 147.97569064245056
7.199999999999996 9.717580274187093e+20 1.4274380057837526e+21 1.6433529747047758e+21 1.8989843085415937e+21 2.2651812728527876e+21 2.0912692639279318e+21 1.9389514696174304e+21 2.709219380761672e+21 136.82988338513198
7.299999999999995 8.176810593858463e+20 1.206866275504656e+21 1.3888183314105431e+21 1.6415739731617812e+21 1.9275557279385513e+21 1.793909970370707e+21 1.6422743383693428e+21 2.2741828148127282e+21 127.54588896469929
7.399999999999995 6.83806212250094e+20 1.0134024901180155e+21 1.1658482249824617e+21 1.4058816256739896e+21 1.6263124153310537e+21 1.5257554067914474e+21 1.3802428662676408e+21 1.8997247936152202e+21 119.72260088054874
7.499999999999995 5.699331600933058e+20 8.483713933358419e+20 9.770544231304728e+20 1.2071832997301007e+21 1.3732106263675016e+21 1.3006810497052744e+21 1.1591620652971473e+21 1.5937452795922235e+21 111.95492416492243
7.599999999999994 4.738296617825338e+20 7.094664329186559e+20 8.199530872685822e+20 1.044438401492595e+21 1.1661103407106811e+21 1.1167400059150978e+21 9.767872611502138e+20 1.3473438926865902e+21 103.8949129348226
7.699999999999994 3.928593796712015e+20 5.920699289078582e+20 6.876893151014781e+20 9.053456067189421e+20 9.915916459249516e+20 9.607506660511357e+20 8.23459954409268e+20 1.1430816512287977e+21 96.20755357700212
