log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 1.0050699354828358e+22 5.79442609074626e+21 3.8747883245067934e+21 3.0022124660045843e+21 3.9282083057919963e+21 3.2942300024737534e+21 3.9587783485194093e+21 3.0617698542432955e+21 114.88498237974795
6.1 1.0169381176512564e+22 5.871877525517838e+21 3.9295636089271705e+21 3.0414131565866826e+21 3.9838255477424485e+21 3.3390449774448896e+21 4.0147759879183364e+21 3.111035647167309e+21 115.57774170365161
6.199999999999999 1.04770496240624e+22 6.077067740787213e+21 4.071374664594123e+21 3.1478741909442344e+21 4.125610881816794e+21 3.456984713748201e+21 4.158627653975254e+21 3.2259519160040465e+21 115.7530559649609
6.299999999999999 1.1086514526069696e+22 6.529236549903806e+21 4.395462427124337e+21 3.488466401571831e+21 4.493552364825881e+21 3.80653490640391e+21 4.502766658789885e+21 3.547399960533739e+21 105.70179480015351
6.399999999999999 1.1765572649281284e+22 7.078369942079595e+21 4.803672084943785e+21 3.992515415438843e+21 4.985452050300155e+21 4.310505484781814e+21 4.946341235014867e+21 4.0847006465170635e+21 89.54797417685646
6.499999999999998 1.1969777836533836e+22 7.321030186150523e+21 5.003995194663302e+21 4.3162104705378466e+21 5.264657230496552e+21 4.621859223385722e+21 5.177057402605646e+21 4.407342497271213e+21 78.01548745792184
6.599999999999998 1.1606231208612663e+22 7.215911545096636e+21 5.008118489931591e+21 4.633706415789926e+21 5.505063245552044e+21 4.912963299764067e+21 5.269342579888562e+21 4.5758481870436743e+21 66.45841010409757
6.6999999999999975 1.085963337046223e+22 6.854703242684859e+21 4.854021728033364e+21 4.93903508903395e+21 5.688588761528884e+21 5.181115637796845e+21 5.24173851026565e+21 4.725408097264206e+21 54.941435248897584
6.799999999999997 9.875019608279174e+21 6.291486992357672e+21 4.5161460000413917e+21 4.917682158212749e+21 5.528690266726071e+21 5.12017720509557e+21 4.967826621890941e+21 4.6657906149027144e+21 46.93798265315375
6.899999999999997 8.802743487946332e+21 5.645560537432501e+21 4.08428581955196e+21 4.6113396574184134e+21 5.107375832910338e+21 4.778676298767053e+21 4.5341176485556325e+21 4.370001913231459e+21 41.731537691952106
6.9999999999999964 7.739557097193906e+21 4.995670328791899e+21 3.6358437684393924e+21 4.2004084626701534e+21 4.608471250891535e+21 4.337965097611615e+21 4.0600172926134313e+21 3.9522705220223243e+21 37.912722330462216
7.099999999999996 6.725388735849336e+21 4.375994411699116e+21 3.2082205039013606e+21 3.782929202712958e+21 4.118257619346426e+21 3.895026907817731e+21 3.602157423647448e+21 3.521299407233235e+21 34.66405436213404
7.199999999999996 5.793951574354097e+21 3.8042078023835787e+21 2.8109215574618444e+21 3.3706809165381e+21 3.6464614439911167e+21 3.461423443334921e+21 3.170198122879529e+21 3.0962231840312383e+21 31.927858346648964
7.299999999999995 4.959550829463431e+21 3.283585448359895e+21 2.442908712318836e+21 2.9666822643629855e+21 3.191934136822575e+21 3.0396121683594953e+21 2.763114083113035e+21 2.6912749254482005e+21 29.73953163907784
7.399999999999995 4.2334654750224055e+21 2.822250113706657e+21 2.1117801742987103e+21 2.5926541531684217e+21 2.772858956470485e+21 2.6506156815188786e+21 2.3924403632465946e+21 2.3292720347093223e+21 27.976415883185368
7.499999999999995 3.6168001431997807e+21 2.4270868227358893e+21 1.8276692132727148e+21 2.2769806633823356e+21 2.4168764119975896e+21 2.322325948158093e+21 2.0755907076227945e+21 2.0309472806588952e+21 26.313964303049836
7.599999999999994 3.0986169705029844e+21 2.0945338192083409e+21 1.5899021045001156e+21 2.0194144015698884e+21 2.125170754680185e+21 2.0544294912987698e+21 1.8130508811173573e+21 1.790649081440691e+21 24.681585952594773
7.699999999999994 2.6658630663188623e+21 1.8148176120644706e+21 1.3891107528650046e+21 1.8008892315231605e+21 1.878587957011443e+21 1.8276073692991982e+21 1.5915178777631696e+21 1.5897537069949877e+21 23.22089392133948
7.799999999999994 2.3086358778847628e+21 1.5821292209102195e+21 1.221203307565866e+21 1.6173885712750781e+21 1.6718941037808043e+21 1.6374276813387682e+21 1.4062703409306982e+21 1.4236244621387851e+21 21.92305557782005
7.899999999999993 2.0179413399815777e+21 1.391542610554043e+21 1.0829157025782377e+21 1.4647054956519628e+21 1.4999937334763106e+21 1.4793813774914318e+21 1.2531791203259124e+21 1.2889939253719311e+21 20.778141436154197
7.999999999999993 1.7837669948404146e+21 1.2371577228517882e+21 9.706154408028901e+20 1.339758688231869e+21 1.3587925709783784e+21 1.3501185775699087e+21 1.128344669129535e+21 1.1830275195276768e+21 19.768046501400654
8.099999999999993 1.5978064346469174e+21 1.1138389186323926e+21 8.807089809450973e+20 1.238091352299411e+21 1.244253746089556e+21 1.2451394461970693e+21 1.0279218255784866e+21 1.0980475914132795e+21 18.924749266666122
8.199999999999992 1.4539486193249065e+21 1.0177356762837792e+21 8.101696004529556e+20 1.1550226444957452e+21 1.1520852908024648e+21 1.1597545479554269e+21 9.483092900960115e+20 1.0297650820305419e+21 18.275626936539556
8.299999999999992 1.3467941094367877e+21 9.456633651001806e+20 7.569706524306708e+20 1.090480908617735e+21 1.0814140577671756e+21 1.0936718814158291e+21 8.878600580264927e+20 9.780534601616927e+20 17.79029469067327
8.399999999999991 1.271214765371089e+21 8.944690209778924e+20 7.187901719983375e+20 1.0426200130563382e+21 1.0299488726469411e+21 1.0448630525298386e+21 8.442056447959596e+20 9.389960408063591e+20 17.479070478232728
8.499999999999991 1.2219968811251167e+21 8.608898807027563e+20 6.934265890355754e+20 1.0098984388696201e+21 9.953526166047082e+20 1.0116051801688588e+21 8.150573900120033e+20 9.116050339587992e+20 17.306753766971518
8.59999999999999 1.1934426079535248e+21 8.41284645225794e+20 6.784614426761361e+20 9.901978675370093e+20 9.747726896889087e+20 9.9162942447827e+20 7.977994910702308e+20 8.948245992667034e+20 17.22246862996738
8.69999999999999 1.1793401397870215e+21 8.31555654321146e+20 6.709730096115999e+20 9.801727901354999e+20 9.643954482316428e+20 9.814826237619843e+20 7.891347062434025e+20 8.861783756740053e+20 17.187402617871598
8.79999999999999 1.1737133047733934e+21 8.27659024042728e+20 6.679542135868916e+20 9.760851031526225e+20 9.601893268968424e+20 9.77350285169291e+20 7.8563348903681e+20 8.826399674181263e+20 17.175368443468283
8.89999999999999 1.1720144952616807e+21 8.264790618638645e+20 6.670345304766296e+20 9.748271900382766e+20 9.589009718208658e+20 9.760798135956367e+20 7.845642666643371e+20 8.815456003976063e+20 17.17228927227073
8.99999999999999 1.1716545388230958e+21 8.262284752932256e+20 6.668386248937663e+20 9.745579572629944e+20 9.586255598955613e+20 9.758080326008358e+20 7.843361767471034e+20 8.813127270844396e+20 17.171679874481114
9.099999999999989 1.1716056045579922e+21 8.261943443770638e+20 6.668118904084056e+20 9.745211212754859e+20 9.585878648649131e+20 9.75770865187623e+20 7.843050167839596e+20 8.812813788662032e+20 17.171596408829377
9.199999999999989 1.1716017762371051e+21 8.261916686873247e+20 6.668097917020997e+20 9.745182165187483e+20 9.585848946734284e+20 9.757679369993527e+20 7.843025672030361e+20 8.812789509786744e+20 17.171589692121294
9.299999999999988 1.1716016256494158e+21 8.261915632092782e+20 6.668097081493237e+20 9.745180985523643e+20 9.585847757944573e+20 9.757678183565922e+20 7.843024694205393e+20 8.81278848390463e+20 17.171589530970714
9.399999999999988 1.1716016231333113e+21 8.261915614436879e+20 6.668097067448112e+20 9.745180965471772e+20 9.585847737888718e+20 9.75767816343101e+20 7.843024677740181e+20 8.812788466274287e+20 17.171589528970628
9.499999999999988 1.1716016231188878e+21 8.261915614335517e+20 6.668097067367257e+20 9.745180965355523e+20 9.58584773777298e+20 9.757678163314399e+20 7.843024677645286e+20 8.812788466171705e+20 17.17158952896138
9.599999999999987 1.1716016231188662e+21 8.261915614335365e+20 6.668097067367135e+20 9.745180965355348e+20 9.585847737772806e+20 9.757678163314222e+20 7.843024677645142e+20 8.812788466171551e+20 17.171589528961366
9.699999999999987 1.1716016231188662e+21 8.261915614335365e+20 6.668097067367135e+20 9.745180965355348e+20 9.585847737772806e+20 9.757678163314222e+20 7.843024677645142e+20 8.812788466171551e+20 17.171589528961366
9.799999999999986 1.1716016231188662e+21 8.261915614335365e+20 6.668097067367135e+20 9.745180965355348e+20 9.585847737772806e+20 9.757678163314222e+20 7.843024677645142e+20 8.812788466171551e+20 17.171589528961366
9.899999999999986 1.1716016231188662e+21 8.261915614335365e+20 6.668097067367135e+20 9.745180965355348e+20 9.585847737772806e+20 9.757678163314222e+20 7.843024677645142e+20 8.812788466171551e+20 17.171589528961366
9.999999999999986 1.1716016231188662e+21 8.261915614335365e+20 6.668097067367135e+20 9.745180965355348e+20 9.585847737772806e+20 9.757678163314222e+20 7.843024677645142e+20 8.812788466171551e+20 17.171589528961366
