log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 8.602963200758577e+21 6.255167660942483e+21 4.326193886761512e+21 3.6145777301910785e+21 4.337764649061115e+21 3.795127619293026e+21 4.448577293686985e+21 3.358479182410389e+21 51.128004195016715
6.1 8.822116483663396e+21 6.468441938875516e+21 4.4756406721175125e+21 3.7499397847348003e+21 4.4827167700168365e+21 3.931660936201825e+21 4.5975326036329366e+21 3.4318543621932235e+21 48.85190710520353
6.199999999999999 9.311824850163037e+21 6.963564583947147e+21 4.826203759955916e+21 4.072908763324878e+21 4.827648424992281e+21 4.2568394551055247e+21 4.948635629195097e+21 3.609351166191405e+21 43.85844137936446
6.299999999999999 9.895093213796508e+21 7.612435089533547e+21 5.296572197483937e+21 4.521762361839673e+21 5.304493585417716e+21 4.7071297715959067e+21 5.424063570153634e+21 3.860608116014875e+21 37.684719442898405
6.399999999999999 1.0292640465130902e+22 8.165970870292652e+21 5.730217129953786e+21 4.977920248244446e+21 5.778033370691348e+21 5.161505237654843e+21 5.869192471984272e+21 4.1287603285112804e+21 31.92437546566022
6.499999999999998 1.0203286673388986e+22 8.29938728939221e+21 5.898335479280518e+21 5.255224442786242e+21 6.03506653680662e+21 5.430289333796235e+21 6.061579667002853e+21 4.298485258894605e+21 27.526602201101664
6.599999999999998 9.642642057478682e+21 7.959579539023819e+21 5.710190423309456e+21 5.19698305212043e+21 5.9174704352064e+21 5.356723510053886e+21 5.890044730994056e+21 4.223240709642621e+21 24.593354856652144
6.6999999999999975 8.807350021479903e+21 7.323368886839462e+21 5.274290911336482e+21 4.868011766341685e+21 5.507015344936852e+21 5.008727663940798e+21 5.453983159309247e+21 3.946786648235539e+21 22.465107181245465
6.799999999999997 7.843290401885985e+21 6.55524935261963e+21 4.733205534900783e+21 4.426891465548077e+21 4.977143563019112e+21 4.5475037325700744e+21 4.907284433707467e+21 3.6002340713341303e+21 20.568014398888778
6.899999999999997 6.841407119457483e+21 5.748167670975836e+21 4.1613094963390757e+21 3.9413557671124885e+21 4.4060540736126425e+21 4.0425457787714326e+21 4.3257386179396014e+21 3.236811616381667e+21 18.88748735197269
