log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V HbetaEW
6.0 3.196460875729346e+20 8.547586828759875e+20 1.0509479977676769e+21 1.1120070459050158e+21 1.1986385641341701e+21 1.1502450208199618e+21 1.1444078979569737e+21 1.320406672299647e+21 51.128004195016715
6.1 3.2776877170657434e+20 8.83791218591304e+20 1.0870472843097507e+21 1.1534174982707572e+21 1.2384544767934514e+21 1.1914163279961873e+21 1.1824293706351281e+21 1.3502196922014504e+21 48.86418232001679
6.199999999999999 3.458425361923814e+20 9.51191524501047e+20 1.1716923070518167e+21 1.2521790523453787e+21 1.333164488116882e+21 1.289433648571699e+21 1.2720526039999494e+21 1.4222311784657993e+21 43.89661693837177
6.299999999999999 3.6724792427094416e+20 1.0395288948155139e+21 1.2851737752483303e+21 1.3893143288962836e+21 1.463991557098153e+21 1.4250497843694647e+21 1.3934212277891951e+21 1.5239475017313925e+21 37.75437132482767
6.399999999999999 3.8180750907167264e+20 1.115100377792018e+21 1.389784248199067e+21 1.528620099067726e+21 1.5938857576583583e+21 1.5618501417794617e+21 1.5072790233513974e+21 1.6323017361871675e+21 32.021671205657036
6.499999999999998 3.785282398897912e+20 1.1339765369320102e+21 1.4306179397271479e+21 1.6134858108090408e+21 1.6646258214736885e+21 1.6429929498633885e+21 1.5572856328216725e+21 1.701633079121592e+21 27.645685776501548
6.599999999999998 3.579695647997796e+20 1.0888808207376037e+21 1.386161337461501e+21 1.59663631279873e+21 1.633374658487781e+21 1.6218626685786349e+21 1.5149905790604988e+21 1.6747126817937217e+21 24.72985310368071
6.6999999999999975 3.2740650500175836e+20 1.0037691642227663e+21 1.2826219815033192e+21 1.4979597296813377e+21 1.5226428407488355e+21 1.5189864670830437e+21 1.405583645751114e+21 1.5690166206028317e+21 22.623087516829145
6.799999999999997 2.9226230735683794e+20 9.010777189242577e+20 1.1542418570093945e+21 1.365648229442307e+21 1.379776052147769e+21 1.3826484730033133e+21 1.26839855621729e+21 1.436034985807693e+21 20.75737433820445
6.899999999999997 2.5589919929041545e+20 7.934083030377788e+20 1.0188390820346686e+21 1.2202779303020423e+21 1.2261015258348648e+21 1.2336518988404794e+21 1.1226878282364393e+21 1.2965251496709464e+21 19.11832297097385
6.9999999999999964 2.2068693190601418e+20 6.885048128120433e+20 8.86947580218947e+20 1.0753166757235381e+21 1.0743826632940668e+21 1.0854947359277392e+21 9.799095939745836e+20 1.1590408371751845e+21 17.70573563890651
7.099999999999996 1.8813930962418998e+20 5.907698904917737e+20 7.64383012034192e+20 9.385101977928632e+20 9.316402346704259e+20 9.458800621035929e+20 8.462602443311566e+20 1.0252187148262777e+21 16.52419088015193
7.199999999999996 1.5931714619736972e+20 5.038283123360138e+20 6.559426048112123e+20 8.181495583521463e+20 8.056821672740909e+20 8.230157579399734e+20 7.279573216610897e+20 9.022402795029218e+20 15.454184662673857
7.299999999999995 1.3446753397932432e+20 4.285020933035796e+20 5.628044519823699e+20 7.181075146198044e+20 7.002135016259634e+20 7.207518529794263e+20 6.274595234798351e+20 7.962974798344862e+20 14.394564951412407
7.399999999999995 1.1346969388294462e+20 3.642974155802299e+20 4.833729283511456e+20 6.337026580275416e+20 6.111854029364779e+20 6.344940178465522e+20 5.4224961447917506e+20 7.051548316813812e+20 13.393384472406142
7.499999999999995 9.598249701038313e+19 3.103292031366513e+20 4.161531689843964e+20 5.613782606230092e+20 5.3526113065731804e+20 5.606780479938298e+20 4.7000960422974213e+20 6.257918451248739e+20 12.491082607835532
7.599999999999994 8.15149211095804e+19 2.653440969763813e+20 3.5985960836139287e+20 5.002974848218185e+20 4.7122551814510595e+20 4.9838978339383457e+20 4.0941029438008505e+20 5.590375946268504e+20 11.662072243381955
7.699999999999994 6.961622054541325e+19 2.2808501480091248e+20 3.1294768860996934e+20 4.4832680080609726e+20 4.16950348739747e+20 4.4546456322408985e+20 3.5860836517711184e+20 5.0256239937046145e+20 10.922851908797929
