log10tau_V FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
-2.799999999999999 2.2363142864873443e+20 2.0727751711851404e+20 2.2390360391021527e+20 5.1380067986134794e+20 4.208463815643223e+20 4.958156044899333e+20 2.9973698529667036e+20 5.001658616181918e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-2.699999999999999 2.232931621177585e+20 2.070895603405688e+20 2.2375921363963465e+20 5.135246016338667e+20 4.20599938385194e+20 4.955460508983438e+20 2.9955399939874226e+20 4.999603186094053e+20 2.093810148150968 2.1004859003259218 0.6541307732989102 4.848426821775799
-2.5999999999999988 2.2286804158389738e+20 2.0685318028948354e+20 2.2357756948709192e+20 5.131772506693809e+20 4.202898900413003e+20 4.952069114363002e+20 2.993237931368785e+20 4.997016756640429e+20 2.093810148150967 2.1004859003259218 0.6541307732989101 4.848426821775799
-2.4999999999999987 2.2233400408824424e+20 2.0655598092569e+20 2.2334910275878083e+20 5.127402957874936e+20 4.198998873366767e+20 4.94780290217723e+20 2.990342329541149e+20 4.993762541628036e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-2.3999999999999986 2.216635207760775e+20 2.0618243915162003e+20 2.2306181221282093e+20 5.121907311958121e+20 4.194094176792474e+20 4.9424372858866545e+20 2.9867009780205316e+20 4.9896687476407704e+20 2.093810148150968 2.1004859003259213 0.6541307732989102 4.848426821775799
-2.2999999999999985 2.2082232374155805e+20 2.057131429988159e+20 2.22700660377396e+20 5.1149970788028416e+20 4.187927676718498e+20 4.935690649712407e+20 2.982123112130455e+20 4.984519748705579e+20 2.0938101481509674 2.1004859003259218 0.6541307732989101 4.848426821775799
-2.1999999999999984 2.197678841423578e+20 2.051238601158784e+20 2.222468286955301e+20 5.1063108661636504e+20 4.180177405997233e+20 4.927210233999894e+20 2.9763699276750835e+20 4.9780451146125876e+20 2.0938101481509674 2.1004859003259213 0.6541307732989102 4.848426821775799
-2.0999999999999983 2.184476223639908e+20 2.043844082994083e+20 2.2167680362804904e+20 5.095396544552018e+20 4.170440788644707e+20 4.916554742629617e+20 2.969142926643451e+20 4.969906017323817e+20 2.0938101481509674 2.1004859003259213 0.6541307732989101 4.848426821775799
-1.9999999999999982 2.1679685037706274e+20 2.0345730123943576e+20 2.2096126354508385e+20 5.081689394133171e+20 4.158215361522865e+20 4.903173039623174e+20 2.960069696406858e+20 4.9596784626956553e+20 2.093810148150968 2.100485900325921 0.6541307732989101 4.848426821775799
-1.8999999999999981 2.1473648304383492e+20 2.0229614915104113e+20 2.2006373605222004e+20 5.0644855354546356e+20 4.142875417577611e+20 4.8863782601465266e+20 2.948686714147819e+20 4.946832723446531e+20 2.093810148150967 2.1004859003259213 0.6541307732989102 4.848426821775798
-1.799999999999998 2.1217061873856322e+20 2.0084380919845814e+20 2.1893899930763103e+20 5.042909956510758e+20 4.123644030315913e+20 4.865316675345496e+20 2.9344188050270388e+20 4.930708299671423e+20 2.093810148150968 2.1004859003259218 0.6541307732989102 4.848426821775799
