log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
6.0 9.260625512399607e+21 4.946456138232821e+21 2.9557772690396844e+21 2.495284981365863e+21 2.8296512543534555e+21 2.5351793246948027e+21 2.9215910973679317e+21 1.6086200870853985e+21 0.0 0.0 0.0 0.0
6.1 9.33716235300378e+21 4.993482613033316e+21 2.9840378979472365e+21 2.5185412328272e+21 2.856354725828028e+21 2.5589109341935643e+21 2.949407630092029e+21 1.6232886092718208e+21 0.0 0.0 0.0 0.0
6.199999999999999 9.498907243975725e+21 5.095285754383009e+21 3.0456503778449036e+21 2.569335825751826e+21 2.9145245833033396e+21 2.610708037899174e+21 3.010028720244529e+21 1.6555033312494436e+21 0.0 0.0 0.0 0.0
6.299999999999999 9.795351421045906e+21 5.304844314985938e+21 3.190974068260938e+21 2.742293733567252e+21 3.0991690783024297e+21 2.7849845720555014e+21 3.171302676648278e+21 1.780415323398161e+21 0.0 0.0 0.0 0.0
6.399999999999999 1.0272345447761642e+22 5.774108263885141e+21 3.6344830414546865e+21 3.576775444470589e+21 3.940048674435048e+21 3.6176841906000704e+21 3.76840400642217e+21 2.4261920026369065e+21 0.0 0.0 0.0 0.0
6.499999999999998 1.0487992488964842e+22 6.166935355417464e+21 4.121334083906729e+21 4.801858222034074e+21 5.146004652136204e+21 4.836286943786381e+21 4.5336771275627755e+21 3.4164036140719397e+21 0.0 0.0 0.0 0.0
6.599999999999998 1.0228429357381333e+22 6.18967065069323e+21 4.3045056683941356e+21 5.620741872317688e+21 5.909653586323016e+21 5.644708437565558e+21 4.942971620680655e+21 4.1343890956515814e+21 0.0 0.0 0.0 0.0
6.6999999999999975 9.679002835738788e+21 5.94654289380666e+21 4.2153937466346454e+21 5.778860793134454e+21 6.009115042391479e+21 5.793957980368161e+21 4.927616224182417e+21 4.3508118050772096e+21 0.0 0.0 0.0 0.0
6.799999999999997 8.947726158289816e+21 5.544689052609968e+21 3.958673193626083e+21 5.457729707604304e+21 5.655407625423846e+21 5.469404449165158e+21 4.6326368678780883e+21 4.161409408010486e+21 0.0 0.0 0.0 0.0
6.899999999999997 8.127107010787856e+21 5.069214991280009e+21 3.626288244094402e+21 4.948022966218125e+21 5.129788339702622e+21 4.958928070718793e+21 4.223994700665664e+21 3.7779651058315695e+21 0.0 0.0 0.0 0.0
6.9999999999999964 7.262899663955835e+21 4.555577930623761e+21 3.259154827171618e+21 4.3803517764993837e+21 4.549539138165189e+21 4.390979175121035e+21 3.7728193822760396e+21 3.332560812198476e+21 0.0 0.0 0.0 0.0
7.099999999999996 6.39473651286118e+21 4.0358136332256144e+21 2.889015521334837e+21 3.831759754203386e+21 3.9866316232544595e+21 3.841713369364429e+21 3.3266253528207437e+21 2.900998699160319e+21 0.0 0.0 0.0 0.0
7.199999999999996 5.566313714615512e+21 3.534763297475196e+21 2.53256044710406e+21 3.3238759690652373e+21 3.462632159071019e+21 3.3327298028146314e+21 2.9041258408331654e+21 2.5034477262201233e+21 0.0 0.0 0.0 0.0
7.299999999999995 4.809095132167951e+21 3.072425916685739e+21 2.2054999216164878e+21 2.8733610150411806e+21 2.994716840429677e+21 2.8807444419503456e+21 2.5213679602234656e+21 2.154456924597293e+21 0.0 0.0 0.0 0.0
7.399999999999995 4.1380209526286346e+21 2.659909476949148e+21 1.9155580616886237e+21 2.4856173269583213e+21 2.589204127157009e+21 2.491282644387539e+21 2.1854532533281903e+21 1.8568930907963075e+21 0.0 0.0 0.0 0.0
7.499999999999995 3.557068451452791e+21 2.3000211200723127e+21 1.6629945065581668e+21 2.1562866269368597e+21 2.241958852017191e+21 2.1600232977971528e+21 1.8947454144916433e+21 1.6061418908600162e+21 0.0 0.0 0.0 0.0
7.599999999999994 3.0657205831678464e+21 1.9942672303633035e+21 1.4487262234533977e+21 1.882808577952216e+21 1.9512371708528482e+21 1.8845396650585801e+21 1.6491324122363726e+21 1.3994861632702497e+21 0.0 0.0 0.0 0.0
7.699999999999994 2.653355715987912e+21 1.737053143678377e+21 1.268774402134069e+21 1.6570757841821416e+21 1.710339047762872e+21 1.6570079429739883e+21 1.444038643752061e+21 1.230147783009967e+21 0.0 0.0 0.0 0.0
7.799999999999994 2.3085239808695924e+21 1.5210842436831326e+21 1.1176994712928407e+21 1.4705355184024713e+21 1.5110094466185544e+21 1.4689562567302547e+21 1.2731251557484e+21 1.0912806153456359e+21 0.0 0.0 0.0 0.0
7.899999999999993 2.024887104827711e+21 1.3433996666636814e+21 9.939879155442361e+20 1.3214289569001646e+21 1.3509482478418634e+21 1.3185387397270552e+21 1.1344716719449098e+21 9.831170298450957e+20 0.0 0.0 0.0 0.0
7.999999999999993 1.7955760482852492e+21 1.199542423070263e+21 8.94010832322608e+20 1.2025629103296629e+21 1.2231301339062382e+21 1.1985981090067962e+21 1.0230629428898426e+21 8.97198400789455e+20 0.0 0.0 0.0 0.0
8.099999999999993 1.612099789741604e+21 1.0833529083815543e+21 8.127505223477485e+20 1.1060082023266493e+21 1.1193670816997288e+21 1.1011958671951106e+21 9.326353618415577e+20 8.278176683807398e+20 0.0 0.0 0.0 0.0
8.199999999999992 1.469318708200413e+21 9.922146163611924e+20 7.487783293764048e+20 1.0306821347564894e+21 1.0380829315730923e+21 1.025180932798428e+21 8.61661083757641e+20 7.766130796886787e+20 0.0 0.0 0.0 0.0
