fesc FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
0.53 2.242651932311983e+20 2.0717811091377894e+20 2.2328227206214497e+20 5.144533251932985e+20 4.206230248789186e+20 4.9603009913451237e+20 2.988737421063937e+20 5.004203767356906e+20 0.9851536729267215 0.9881377559225472 0.3077075137039402 2.2809989425532087
0.54 2.2425256663607827e+20 2.0716259525967997e+20 2.2326007713777703e+20 5.144456223279783e+20 4.206009402572132e+20 4.9601460203750326e+20 2.9884418477724605e+20 5.0041028062958374e+20 0.9642126061636778 0.9671303572088942 0.30116546267062144 2.2325084260431933
0.55 2.242399400409582e+20 2.0714707960558102e+20 2.2323788221340906e+20 5.1443791946265795e+20 4.205788556355078e+20 4.959991049404943e+20 2.988146274480985e+20 5.0040018452347696e+20 0.9432706858501285 0.9461222282468759 0.29462319799685754 2.184016112093862
0.56 2.242273134458382e+20 2.07131563951482e+20 2.2321568728904103e+20 5.144302165973377e+20 4.205567710138024e+20 4.9598360784348525e+20 2.987850701189509e+20 5.003900884173703e+20 0.9223279119338864 0.9251133689984151 0.2880807196721832 2.135522000604485
0.5700000000000001 2.2421468685071814e+20 2.0711604829738303e+20 2.231934923646731e+20 5.144225137320173e+20 4.20534686392097e+20 4.9596811074647615e+20 2.9875551278980334e+20 5.003799923112635e+20 0.9013842843627609 0.904103779425432 0.2815380276861323 2.087026091474325
0.58 2.2420206025559812e+20 2.0710053264328406e+20 2.231712974403051e+20 5.1441481086669704e+20 4.205126017703917e+20 4.9595261364946705e+20 2.9872595546065574e+20 5.003698962051568e+20 0.8804398030845565 0.8830934594898435 0.27499512202823845 2.0385283846026385
0.59 2.2418943366047806e+20 2.0708501698918508e+20 2.2314910251593715e+20 5.144071080013768e+20 4.204905171486863e+20 4.959371165524581e+20 2.986963981315081e+20 5.0035980009905e+20 0.8594944680470734 0.8620824091535644 0.268452002688034 1.9900288798886718
0.6 2.2417680706535804e+20 2.070695013350861e+20 2.2312690759156918e+20 5.1439940513605655e+20 4.204684325269809e+20 4.959216194554489e+20 2.9866684080236056e+20 5.003497039929432e+20 0.8385482791981087 0.8410706283785063 0.26190866965505116 1.9415275772316662
0.61 2.24164180470238e+20 2.070539856809871e+20 2.2310471266720124e+20 5.143917022707363e+20 4.2044634790527546e+20 4.9590612235843994e+20 2.9863728347321296e+20 5.003396078868366e+20 0.8176012364854539 0.8200581171265785 0.2553651229188211 1.8930244765308535
0.62 2.2415155387511797e+20 2.070384700268882e+20 2.230825177428332e+20 5.143839994054159e+20 4.2042426328357005e+20 4.958906252614308e+20 2.986077261440653e+20 5.0032951178072975e+20 0.7966533398568968 0.7990448753596882 0.24882136246887446 1.8445195776854595
