log10_duration FAKE.FAKE.1500 FAKE.FAKE.2500 FAKE.FAKE.BBa FAKE.FAKE.BBb FAKE.FAKE.D4000a FAKE.FAKE.D4000b FAKE.FAKE.U FAKE.FAKE.V Hbeta_EW OIIIr_EW OIIIb_EW OIIIHbeta_EW
6.0 2.492567869162893e+20 6.097763046582969e+20 7.778171786454815e+20 7.725445957936791e+20 8.632604818988933e+20 8.413534653780342e+20 8.220625688649424e+20 7.513419539494592e+20 132.83883175856155 67.63999708812274 21.84308357434423 222.32191242102851
6.1 2.5142390890266958e+20 6.159047112962515e+20 7.860295247729672e+20 7.802389352525146e+20 8.722952752376097e+20 8.500512740738767e+20 8.30718219911953e+20 7.590738011155353e+20 133.36760348990197 68.03091839249338 21.974368668577842 223.37289055097318
6.199999999999999 2.5605365838198614e+20 6.293418226257803e+20 8.042923395839853e+20 7.972552795286674e+20 8.923864792524563e+20 8.694040962003109e+20 8.499671655410161e+20 7.763814930751748e+20 134.72098584034558 69.00841476513926 22.292566490997416 226.02196709648226
6.299999999999999 2.642941561293849e+20 6.552166642772416e+20 8.413870427431086e+20 8.480721496723199e+20 9.444287501497352e+20 9.227805194181872e+20 8.933682281751452e+20 8.291166189869888e+20 131.54653709595942 67.59525542742597 21.822574505295577 220.96436702868095
6.399999999999999 2.770755848489717e+20 7.085339100743426e+20 9.369771820610067e+20 1.0752539611749669e+21 1.1499104860367702e+21 1.1475272579802798e+21 1.0322247640509642e+21 1.0693166205281073e+21 105.62851239305776 53.85390783114611 17.28002441853231 176.76244464273617
6.499999999999998 2.8243872279386702e+20 7.496851228485068e+20 1.0319452045262215e+21 1.401921479266964e+21 1.4320025608601485e+21 1.4648656391125588e+21 1.200387174560924e+21 1.4261612411900146e+21 77.95437623978167 39.13289963981171 12.500606530697286 129.58788241029066
6.599999999999998 2.7484159845671485e+20 7.466894001985929e+20 1.0559339692873767e+21 1.6141707625789118e+21 1.599129497709913e+21 1.665124205577153e+21 1.280261362032975e+21 1.6754215671970805e+21 62.01326561827987 30.58729777336395 9.764864772214201 102.36542816385801
6.6999999999999975 2.5948195705149256e+20 7.130018615468951e+20 1.0203250316940178e+21 1.6463547909017337e+21 1.6036458190729422e+21 1.68719402122405e+21 1.259937817110433e+21 1.737927987811815e+21 54.091151274622945 26.308496599874285 8.39572941752137 88.7953772920186
6.799999999999997 2.3934464259135416e+20 6.612843687074516e+20 9.486837534577154e+20 1.548565281982283e+21 1.498179871005515e+21 1.5821789103491818e+21 1.174231711286447e+21 1.650422962061759e+21 49.9931238897741 24.104588945469693 7.680626047361206 81.778338882605
6.899999999999997 2.168782488563443e+20 6.013569679372443e+20 8.610894793834779e+20 1.3997986368099233e+21 1.3512625408987955e+21 1.4275622886945844e+21 1.0623704292247482e+21 1.4914175447271353e+21 47.18622438809427 22.605650138278897 7.1865280134935725 76.97840253986674
